Data,Talhao,Cultura,Umidade_Solo_Pct,Precipitacao_mm,Temperatura_C,Fertilizante_kg_ha,Produtividade_kg_ha
2024-05-20,Talhão 06,Algodão,28.84,0.0,24.55,182.49,1648.52
2024-05-20,Talhão 07,Milho,12.62,3.87,29.84,174.0,5621.27
2024-05-20,Talhão 05,Milho,22.43,0.0,28.73,219.27,9278.98
2024-05-21,Talhão 10,Milho,14.84,0.0,26.7,210.4,7073.88
2024-05-21,Talhão 09,Trigo,17.37,0.0,14.71,148.15,3114.13
2024-05-21,Talhão 09,Algodão,26.73,0.39,20.07,205.85,1570.59
2024-05-21,Talhão 01,Algodão,20.56,0.0,25.47,203.49,2380.49
2024-05-21,Talhão 02,Soja,14.47,3.29,32.22,185.33,2754.21
2024-05-21,Talhão 04,Algodão,26.72,0.0,19.49,186.81,1366.95
2024-05-21,Talhão 10,Trigo,22.61,0.0,17.5,139.73,3138.92
2024-05-21,Talhão 02,Milho,26.74,5.19,23.63,234.95,7089.95
2024-05-21,Talhão 06,Trigo,18.46,10.35,22.16,135.55,2937.25
2024-05-21,Talhão 10,Soja,18.69,6.57,27.69,112.16,2293.88
2024-05-22,Talhão 10,Trigo,25.33,0.0,22.98,119.47,2243.67
2024-05-22,Talhão 04,Soja,15.81,1.67,27.18,144.7,2824.4
2024-05-22,Talhão 08,Soja,19.46,0.0,37.32,163.87,2793.18
2024-05-22,Talhão 02,Algodão,17.67,0.0,32.73,200.44,2337.16
2024-05-22,Talhão 04,Algodão,11.64,0.0,33.48,201.29,1858.31
2024-05-22,Talhão 04,Trigo,34.68,29.79,20.56,110.42,2143.2
2024-05-22,Talhão 10,Algodão,11.69,0.0,31.63,203.59,1892.98
2024-05-22,Talhão 02,Milho,29.88,26.06,35.3,177.44,5110.53
2024-05-22,Talhão 02,Milho,17.59,0.0,29.31,171.94,6940.84
2024-05-22,Talhão 01,Trigo,14.83,0.0,25.77,127.31,2256.79
2024-05-23,Talhão 10,Milho,21.4,0.0,30.99,168.6,6782.21
2024-05-23,Talhão 06,Soja,17.7,0.0,26.01,173.03,3649.77
2024-05-23,Talhão 08,Algodão,32.65,8.87,30.58,181.85,1840.39
2024-05-23,Talhão 03,Algodão,12.51,0.0,31.21,187.68,1871.54
2024-05-23,Talhão 02,Soja,20.96,5.03,24.01,172.61,3599.12
2024-05-23,Talhão 04,Soja,29.45,12.13,24.2,91.55,1422.99
2024-05-23,Talhão 02,Trigo,14.18,0.16,19.48,151.84,2746.16
2024-05-23,Talhão 06,Soja,22.87,0.0,25.7,184.89,3955.42
2024-05-23,Talhão 08,Soja,15.63,0.0,32.07,121.86,2061.24
2024-05-23,Talhão 08,Soja,24.96,4.25,30.54,162.89,3104.63
2024-05-24,Talhão 05,Milho,24.1,0.0,32.81,205.55,7927.68
2024-05-24,Talhão 05,Algodão,9.5,0.0,30.59,188.26,1795.75
2024-05-24,Talhão 03,Milho,19.22,0.0,27.66,168.61,7053.45
2024-05-24,Talhão 03,Soja,5.44,0.0,26.6,124.81,1808.06
2024-05-24,Talhão 03,Milho,18.23,0.0,29.2,217.51,9112.1
2024-05-24,Talhão 03,Algodão,21.28,13.14,35.71,186.68,2068.21
2024-05-24,Talhão 09,Algodão,25.27,7.6,27.51,199.43,1723.46
2024-05-24,Talhão 10,Soja,17.72,0.0,24.68,182.57,3888.31
2024-05-24,Talhão 05,Trigo,23.28,0.0,16.06,135.52,2964.38
2024-05-24,Talhão 01,Trigo,20.84,3.4,25.79,143.67,2847.91
2024-05-25,Talhão 06,Algodão,21.43,11.65,27.53,172.71,2208.97
2024-05-25,Talhão 03,Milho,22.78,0.0,31.08,191.06,7780.83
2024-05-25,Talhão 03,Trigo,22.41,0.49,14.27,137.48,2857.71
2024-05-25,Talhão 03,Trigo,19.89,0.0,9.03,95.88,1928.89
2024-05-25,Talhão 01,Trigo,14.4,0.0,16.88,85.31,1619.57
2024-05-25,Talhão 06,Trigo,32.2,23.59,18.66,127.62,2452.52
2024-05-25,Talhão 08,Trigo,24.74,0.0,13.85,98.37,2046.83
2024-05-25,Talhão 04,Soja,22.32,0.0,19.1,166.68,3206.77
2024-05-25,Talhão 08,Algodão,28.38,14.33,41.83,147.91,1063.0
2024-05-25,Talhão 06,Soja,17.42,0.0,28.85,164.37,3224.7
2024-05-26,Talhão 03,Soja,19.17,0.0,20.48,128.43,2584.56
2024-05-26,Talhão 10,Soja,28.14,0.0,18.67,169.87,2579.02
2024-05-26,Talhão 03,Algodão,28.63,6.21,45.75,161.37,1004.51
2024-05-26,Talhão 05,Soja,13.88,0.0,23.62,147.11,2595.58
2024-05-26,Talhão 05,Algodão,18.07,0.0,34.91,191.03,2136.02
2024-05-26,Talhão 08,Algodão,19.36,0.0,31.69,196.54,2295.02
2024-05-26,Talhão 05,Milho,14.62,0.0,23.32,233.54,7151.7
2024-05-26,Talhão 07,Trigo,24.65,3.07,14.71,100.47,2112.36
2024-05-26,Talhão 07,Algodão,15.11,0.0,24.66,191.3,2156.88
2024-05-26,Talhão 02,Algodão,21.61,0.0,33.26,169.87,1953.7
2024-05-27,Talhão 04,Milho,19.16,0.0,29.24,210.42,8680.53
2024-05-27,Talhão 09,Soja,15.76,0.0,26.89,122.97,2494.21
2024-05-27,Talhão 02,Trigo,16.25,0.0,22.19,120.45,2588.83
2024-05-27,Talhão 08,Milho,24.54,10.92,28.86,206.88,8549.56
2024-05-27,Talhão 08,Milho,27.02,0.0,32.6,189.12,5913.09
2024-05-27,Talhão 04,Soja,9.33,0.0,25.19,155.99,2538.42
2024-05-27,Talhão 10,Milho,16.63,4.51,26.01,194.54,7908.43
2024-05-27,Talhão 06,Soja,12.99,1.43,28.34,160.67,2708.54
2024-05-27,Talhão 07,Milho,17.9,0.0,35.61,216.35,7703.64
2024-05-27,Talhão 01,Milho,16.81,0.0,31.68,198.03,7878.96
2024-05-28,Talhão 03,Soja,22.01,0.0,28.56,130.55,2434.8
2024-05-28,Talhão 06,Algodão,26.52,0.0,25.64,153.74,1574.32
2024-05-28,Talhão 02,Algodão,27.63,5.89,22.25,161.89,1370.04
2024-05-28,Talhão 10,Algodão,29.18,35.25,28.12,203.94,1892.08
2024-05-28,Talhão 04,Algodão,21.87,0.0,23.61,129.58,1396.36
2024-05-28,Talhão 10,Trigo,21.3,0.0,16.95,155.94,3569.59
2024-05-28,Talhão 05,Algodão,28.18,7.55,24.82,171.27,1608.38
2024-05-28,Talhão 01,Soja,19.44,0.0,18.07,149.41,2784.98
2024-05-28,Talhão 09,Soja,40.0,22.07,15.53,136.19,1980.93
2024-05-28,Talhão 03,Soja,12.58,0.0,23.49,144.34,2384.18
2024-05-29,Talhão 02,Soja,15.2,0.0,20.41,188.31,3559.36
2024-05-29,Talhão 04,Trigo,19.94,2.71,22.97,124.24,2656.77
2024-05-29,Talhão 09,Trigo,20.19,0.0,19.49,99.37,2361.81
2024-05-29,Talhão 10,Trigo,17.11,0.0,28.76,149.83,2956.38
2024-05-29,Talhão 06,Soja,25.82,0.0,26.83,191.09,3296.27
2024-05-29,Talhão 04,Algodão,24.03,0.0,24.26,181.58,1980.28
2024-05-29,Talhão 07,Soja,17.98,0.0,31.88,136.97,2526.92
2024-05-29,Talhão 01,Milho,18.26,0.0,31.49,211.12,8143.8
2024-05-29,Talhão 10,Milho,23.28,0.0,27.92,196.15,8382.17
2024-05-29,Talhão 04,Milho,27.28,0.0,20.91,215.18,6324.17
2024-05-30,Talhão 04,Algodão,16.94,1.17,30.6,183.98,2343.04
2024-05-30,Talhão 01,Soja,21.91,7.06,30.31,182.26,3548.14
2024-05-30,Talhão 10,Soja,18.86,0.0,25.93,106.16,2080.28
2024-05-30,Talhão 05,Algodão,25.8,6.23,38.6,183.01,1641.8
2024-05-30,Talhão 05,Milho,9.42,0.0,27.37,175.31,5760.6
2024-05-30,Talhão 10,Algodão,18.54,0.0,36.62,179.97,1890.64
2024-05-30,Talhão 05,Milho,11.48,0.0,25.85,218.79,7048.62
2024-05-30,Talhão 03,Milho,21.16,0.0,31.29,199.16,7910.05
2024-05-30,Talhão 10,Algodão,16.07,0.0,36.52,164.73,1632.3
2024-05-30,Talhão 04,Algodão,32.02,4.1,28.48,194.04,1800.97
2024-05-31,Talhão 04,Algodão,20.22,0.0,24.51,156.93,1864.07
2024-05-31,Talhão 08,Soja,17.33,0.0,31.29,166.13,3075.61
2024-05-31,Talhão 10,Soja,25.87,0.0,22.29,145.93,2400.98
2024-05-31,Talhão 02,Trigo,14.42,0.0,20.8,118.22,2332.37
2024-05-31,Talhão 04,Trigo,25.6,12.58,23.62,113.15,2032.43
2024-05-31,Talhão 09,Milho,22.43,0.0,31.04,200.38,8130.93
2024-05-31,Talhão 08,Milho,16.25,0.0,26.62,221.05,8950.37
2024-05-31,Talhão 02,Soja,40.0,66.85,26.24,120.98,1921.17
2024-05-31,Talhão 05,Trigo,24.86,4.39,26.07,144.13,2981.96
2024-05-31,Talhão 03,Algodão,17.45,0.38,27.94,165.97,1841.89
2024-06-01,Talhão 01,Algodão,20.9,0.0,22.53,180.31,1714.27
2024-06-01,Talhão 04,Soja,23.27,0.0,24.74,132.12,2923.47
2024-06-01,Talhão 10,Soja,26.67,21.64,22.28,148.81,2394.25
2024-06-01,Talhão 05,Trigo,19.89,0.0,21.71,94.77,2257.24
2024-06-01,Talhão 04,Milho,19.1,0.0,27.49,200.52,8400.71
2024-06-01,Talhão 02,Trigo,16.36,0.0,12.75,121.14,2304.82
2024-06-01,Talhão 05,Trigo,16.99,0.62,22.51,129.92,2832.26
2024-06-01,Talhão 10,Soja,17.08,0.0,26.55,145.06,2806.34
2024-06-01,Talhão 05,Algodão,27.32,0.0,34.33,159.98,1531.98
2024-06-01,Talhão 03,Soja,21.99,0.0,22.88,151.74,2998.94
2024-06-02,Talhão 04,Soja,13.3,0.0,22.63,158.57,2616.99
2024-06-02,Talhão 06,Milho,20.46,0.0,37.71,168.66,5817.32
2024-06-02,Talhão 07,Soja,23.71,0.0,18.28,134.8,2418.41
2024-06-02,Talhão 08,Algodão,18.07,0.0,26.3,188.42,2217.14
2024-06-02,Talhão 09,Soja,24.69,0.0,29.98,116.87,2431.5
2024-06-02,Talhão 09,Soja,28.99,8.85,27.25,181.39,2926.08
2024-06-02,Talhão 10,Milho,15.01,0.0,26.58,172.95,6995.16
2024-06-02,Talhão 08,Soja,17.97,0.0,22.76,204.46,4226.79
2024-06-02,Talhão 05,Algodão,30.72,10.69,26.01,208.21,1842.55
2024-06-02,Talhão 05,Soja,14.55,1.8,20.14,148.85,2236.15
2024-06-03,Talhão 02,Milho,20.11,0.0,28.16,203.87,8548.74
2024-06-03,Talhão 01,Milho,24.74,11.11,28.16,212.18,8956.65
2024-06-03,Talhão 10,Trigo,20.84,0.0,14.96,143.54,2954.24
2024-06-03,Talhão 08,Soja,21.55,0.0,23.02,150.91,3075.3
2024-06-03,Talhão 10,Trigo,6.93,0.0,12.59,106.4,1649.56
2024-06-03,Talhão 04,Milho,35.52,31.81,22.83,198.6,6109.77
2024-06-03,Talhão 10,Milho,25.6,0.0,19.58,195.16,5359.84
2024-06-03,Talhão 04,Trigo,21.24,0.0,26.48,126.81,2783.23
2024-06-03,Talhão 10,Algodão,23.75,0.0,25.57,201.67,2220.42
2024-06-03,Talhão 05,Trigo,21.51,0.0,15.18,121.76,2507.81
2024-06-04,Talhão 07,Milho,25.61,0.0,32.46,193.04,6145.15
2024-06-04,Talhão 08,Algodão,18.96,0.0,22.06,164.36,1702.17
2024-06-04,Talhão 07,Soja,20.56,5.38,19.01,149.3,2712.8
2024-06-04,Talhão 06,Trigo,30.36,25.85,18.2,109.87,2076.76
2024-06-04,Talhão 08,Soja,15.6,0.0,27.36,140.92,2956.41
2024-06-04,Talhão 10,Trigo,26.91,0.0,15.28,118.51,1996.46
2024-06-04,Talhão 01,Trigo,20.86,0.0,20.63,157.53,3506.24
2024-06-04,Talhão 05,Milho,16.7,4.67,31.98,195.24,7755.81
2024-06-04,Talhão 02,Milho,25.31,0.0,30.82,203.35,6432.24
2024-06-04,Talhão 06,Soja,22.3,5.31,27.32,167.94,3465.34
2024-06-05,Talhão 02,Soja,40.0,42.93,22.93,134.83,2214.52
2024-06-05,Talhão 06,Trigo,22.73,7.52,19.37,117.53,2781.83
2024-06-05,Talhão 02,Trigo,21.79,3.99,21.91,130.74,2809.25
2024-06-05,Talhão 07,Algodão,14.94,0.0,36.08,167.75,1532.97
2024-06-05,Talhão 06,Algodão,15.33,0.0,37.43,178.62,1843.85
2024-06-05,Talhão 03,Milho,21.38,0.0,20.96,220.05,7992.87
2024-06-05,Talhão 03,Milho,24.15,16.53,26.94,190.03,7829.25
2024-06-05,Talhão 02,Algodão,27.2,7.13,36.21,174.64,1627.68
2024-06-05,Talhão 10,Algodão,24.75,8.64,32.97,191.64,2222.82
2024-06-05,Talhão 02,Algodão,24.15,0.0,27.98,157.81,1824.13
2024-06-06,Talhão 03,Soja,18.75,0.0,29.9,141.64,2730.04
2024-06-06,Talhão 08,Milho,25.95,0.0,37.24,217.38,5881.29
2024-06-06,Talhão 05,Soja,30.86,0.0,29.77,138.71,2101.81
2024-06-06,Talhão 07,Algodão,22.21,0.0,24.06,187.44,2075.79
2024-06-06,Talhão 05,Milho,31.94,14.23,24.78,187.52,5793.17
2024-06-06,Talhão 01,Trigo,17.13,0.0,21.64,118.97,2603.82
2024-06-06,Talhão 10,Milho,17.25,0.0,32.44,204.51,7710.87
2024-06-06,Talhão 04,Milho,28.69,0.0,36.63,210.73,6049.39
2024-06-06,Talhão 09,Milho,19.72,2.61,30.24,183.47,7472.58
2024-06-06,Talhão 10,Milho,18.69,0.0,35.53,176.04,6338.3
2024-06-07,Talhão 01,Trigo,17.19,0.0,18.12,97.3,2181.04
2024-06-07,Talhão 07,Milho,23.77,0.0,19.95,196.32,6928.49
2024-06-07,Talhão 02,Milho,12.95,0.0,35.33,186.15,5281.75
2024-06-07,Talhão 06,Soja,17.95,0.0,16.42,145.68,2514.25
2024-06-07,Talhão 08,Trigo,22.03,0.0,18.09,126.08,2584.6
2024-06-07,Talhão 01,Trigo,20.91,0.0,25.88,95.42,2168.26
2024-06-07,Talhão 03,Algodão,23.51,0.61,31.05,196.16,2343.04
2024-06-07,Talhão 08,Trigo,21.86,0.71,18.09,83.48,1973.91
2024-06-07,Talhão 04,Soja,40.0,40.87,25.92,132.74,2427.48
2024-06-07,Talhão 02,Milho,21.51,0.0,24.7,198.64,7743.9
2024-06-08,Talhão 03,Soja,19.08,0.0,14.52,115.98,1992.8
2024-06-08,Talhão 09,Algodão,18.54,0.0,28.92,174.09,2152.4
2024-06-08,Talhão 08,Trigo,27.21,7.66,25.62,128.41,2258.12
2024-06-08,Talhão 06,Milho,25.45,10.02,27.8,192.42,6362.25
2024-06-08,Talhão 04,Trigo,19.54,0.0,16.29,131.83,2964.09
2024-06-08,Talhão 06,Milho,18.58,0.42,29.65,208.8,8698.67
2024-06-08,Talhão 08,Algodão,28.25,10.38,24.05,207.27,1833.25
2024-06-08,Talhão 06,Milho,18.91,0.0,27.84,199.64,8486.36
2024-06-08,Talhão 03,Trigo,24.95,0.0,19.89,115.38,2606.52
2024-06-08,Talhão 08,Algodão,25.05,0.0,21.23,175.08,1456.16
2024-06-09,Talhão 04,Trigo,27.43,0.0,23.87,93.1,1495.76
2024-06-09,Talhão 05,Trigo,13.02,0.0,18.03,129.09,2308.16
2024-06-09,Talhão 02,Milho,29.58,15.31,21.4,209.09,6047.48
2024-06-09,Talhão 04,Algodão,18.5,0.0,26.25,209.22,2365.44
2024-06-09,Talhão 09,Trigo,13.58,0.0,14.23,147.15,2415.26
2024-06-09,Talhão 05,Soja,21.06,0.0,24.29,149.91,3214.08
2024-06-09,Talhão 02,Algodão,19.58,0.0,37.35,173.11,1947.55
2024-06-09,Talhão 04,Trigo,18.85,0.0,17.21,126.6,2751.72
2024-06-09,Talhão 09,Soja,31.37,20.29,18.95,158.22,2451.0
2024-06-09,Talhão 05,Trigo,18.0,0.0,18.83,113.45,2581.64
2024-06-10,Talhão 01,Trigo,23.76,0.0,21.8,108.09,2469.21
2024-06-10,Talhão 08,Soja,31.48,0.0,34.88,157.74,1972.78
2024-06-10,Talhão 03,Algodão,23.65,0.0,38.83,183.53,1745.03
2024-06-10,Talhão 04,Milho,21.86,0.0,35.14,198.97,7287.04
2024-06-10,Talhão 09,Trigo,21.19,6.14,29.87,89.17,1732.03
2024-06-10,Talhão 08,Trigo,19.78,0.0,18.61,92.37,1949.02
2024-06-10,Talhão 08,Milho,15.51,0.0,22.62,175.79,6671.02
2024-06-10,Talhão 09,Milho,21.45,0.0,34.16,177.07,6362.57
2024-06-10,Talhão 04,Algodão,18.19,8.2,42.45,166.2,1501.85
2024-06-10,Talhão 02,Milho,40.0,46.16,23.81,185.56,5878.16
2024-06-11,Talhão 06,Milho,18.23,0.0,25.72,231.28,9462.04
2024-06-11,Talhão 02,Soja,26.67,0.0,19.47,121.7,1769.02
2024-06-11,Talhão 02,Algodão,22.52,0.0,28.0,163.44,1986.19
2024-06-11,Talhão 07,Milho,22.85,0.0,30.96,182.85,7272.63
2024-06-11,Talhão 07,Trigo,29.45,16.44,27.78,95.95,1662.29
2024-06-11,Talhão 07,Milho,20.58,0.0,29.61,191.93,7976.91
2024-06-11,Talhão 05,Soja,20.71,15.28,20.23,166.58,3243.23
2024-06-11,Talhão 03,Algodão,19.77,0.0,28.86,156.02,1908.05
2024-06-11,Talhão 04,Soja,20.78,0.0,22.72,155.12,3046.71
2024-06-11,Talhão 05,Trigo,24.32,0.0,15.21,117.27,2396.62
2024-06-12,Talhão 06,Trigo,15.89,0.0,16.46,152.26,3395.81
2024-06-12,Talhão 08,Algodão,25.69,0.0,29.79,199.41,1815.61
2024-06-12,Talhão 10,Milho,30.95,3.48,33.54,187.35,5801.82
2024-06-12,Talhão 07,Soja,23.31,0.0,30.46,144.11,2793.73
2024-06-12,Talhão 01,Algodão,15.72,0.0,31.85,140.58,1648.98
2024-06-12,Talhão 09,Algodão,17.4,0.0,30.23,183.28,2256.18
2024-06-12,Talhão 04,Milho,15.77,0.0,24.47,212.57,8432.41
2024-06-12,Talhão 10,Algodão,10.44,0.0,23.69,214.94,1630.19
2024-06-12,Talhão 01,Trigo,14.74,0.0,32.36,114.18,1509.53
2024-06-12,Talhão 03,Soja,21.57,1.65,28.27,167.79,3448.37
2024-06-13,Talhão 01,Soja,20.44,0.0,31.5,157.62,2990.16
2024-06-13,Talhão 06,Milho,22.45,0.0,36.4,249.42,8766.37
2024-06-13,Talhão 05,Milho,14.11,0.0,23.08,190.01,5797.73
2024-06-13,Talhão 05,Milho,18.38,0.0,29.71,210.76,8822.17
2024-06-13,Talhão 10,Milho,17.54,0.0,24.3,215.6,8374.5
2024-06-13,Talhão 02,Milho,17.87,0.0,30.97,203.72,8163.02
2024-06-13,Talhão 09,Soja,20.17,0.0,16.74,162.89,2938.55
2024-06-13,Talhão 06,Trigo,13.82,0.0,19.71,143.74,2876.03
2024-06-13,Talhão 09,Soja,25.22,1.63,26.93,141.22,2284.14
2024-06-13,Talhão 07,Algodão,17.75,10.21,30.54,190.48,2209.17
2024-06-14,Talhão 03,Milho,35.09,12.81,28.55,178.94,6051.09
2024-06-14,Talhão 04,Trigo,25.98,12.79,11.48,130.09,1960.23
2024-06-14,Talhão 06,Algodão,15.06,0.0,32.41,182.47,2101.21
2024-06-14,Talhão 10,Trigo,32.48,23.76,15.86,129.02,2229.79
2024-06-14,Talhão 03,Milho,26.17,0.0,29.31,186.58,6068.01
2024-06-14,Talhão 07,Milho,22.86,0.87,36.1,230.49,8244.89
2024-06-14,Talhão 01,Soja,34.39,0.0,30.21,151.22,2304.56
2024-06-14,Talhão 01,Trigo,29.79,11.12,23.18,144.16,2642.33
2024-06-14,Talhão 02,Trigo,15.97,0.0,26.8,74.35,1646.01
2024-06-14,Talhão 04,Trigo,21.95,8.83,15.62,143.44,3095.14
2024-06-15,Talhão 06,Algodão,21.99,9.52,27.27,171.18,1941.61
2024-06-15,Talhão 06,Algodão,18.95,0.0,29.76,167.34,2212.05
2024-06-15,Talhão 02,Trigo,20.1,0.0,22.15,115.61,2833.69
2024-06-15,Talhão 03,Milho,26.57,0.0,27.62,235.38,7745.66
2024-06-15,Talhão 08,Soja,29.33,17.43,23.59,134.94,2125.89
2024-06-15,Talhão 06,Algodão,23.61,0.0,22.06,174.41,1780.35
2024-06-15,Talhão 05,Algodão,21.93,5.57,30.62,156.45,1892.54
2024-06-15,Talhão 07,Trigo,15.91,2.18,21.62,102.89,2295.54
2024-06-15,Talhão 07,Trigo,14.44,0.0,17.84,140.36,2377.29
2024-06-15,Talhão 03,Milho,17.97,0.0,21.72,204.52,7711.82
2024-06-16,Talhão 09,Trigo,14.18,0.0,19.17,120.68,2129.7
2024-06-16,Talhão 01,Algodão,18.84,0.0,34.92,158.06,1679.5
2024-06-16,Talhão 07,Algodão,29.34,26.83,31.64,210.47,1924.36
2024-06-16,Talhão 05,Algodão,26.13,0.0,28.61,154.93,1494.42
2024-06-16,Talhão 05,Soja,23.83,0.0,26.17,150.29,2941.72
2024-06-16,Talhão 09,Algodão,19.85,0.0,24.92,154.46,1587.75
2024-06-16,Talhão 08,Milho,25.7,0.0,31.22,183.28,5803.91
2024-06-16,Talhão 02,Soja,37.12,15.43,32.27,152.62,2322.73
2024-06-16,Talhão 09,Milho,17.38,0.0,35.1,192.14,7114.35
2024-06-16,Talhão 06,Milho,20.1,0.0,33.46,213.39,8066.9
2024-06-17,Talhão 07,Trigo,9.98,0.0,15.79,143.75,2509.74
2024-06-17,Talhão 09,Milho,26.66,0.0,28.71,225.49,7650.77
2024-06-17,Talhão 05,Milho,22.42,12.22,28.26,212.55,9089.83
2024-06-17,Talhão 09,Algodão,21.18,0.89,22.55,203.23,2095.27
2024-06-17,Talhão 05,Trigo,29.7,36.22,16.79,113.94,2065.93
2024-06-17,Talhão 09,Algodão,22.58,0.0,27.61,171.58,1846.97
2024-06-17,Talhão 03,Milho,23.16,0.0,21.34,193.64,7148.41
2024-06-17,Talhão 09,Trigo,16.16,0.0,22.64,101.85,2253.59
2024-06-17,Talhão 08,Milho,18.72,0.06,31.43,191.29,7568.75
2024-06-17,Talhão 10,Milho,20.17,0.0,23.99,211.82,8264.01
2024-06-18,Talhão 08,Milho,24.66,0.0,26.31,197.04,8141.15
2024-06-18,Talhão 10,Milho,13.58,0.0,29.32,184.79,6174.04
2024-06-18,Talhão 05,Soja,22.0,0.0,30.01,156.91,3005.9
2024-06-18,Talhão 10,Milho,21.57,0.0,28.61,189.08,7886.05
2024-06-18,Talhão 01,Algodão,13.04,0.0,25.01,188.53,1858.14
2024-06-18,Talhão 04,Milho,22.23,0.0,33.43,208.65,7917.51
2024-06-18,Talhão 08,Trigo,15.17,0.0,29.44,126.9,2406.39
2024-06-18,Talhão 05,Milho,23.9,0.0,28.6,193.0,8006.82
2024-06-18,Talhão 07,Algodão,25.75,3.4,27.17,204.45,1718.92
2024-06-18,Talhão 06,Algodão,8.02,0.0,30.68,200.51,1942.0
2024-06-19,Talhão 10,Trigo,19.07,3.15,18.57,98.43,2315.13
2024-06-19,Talhão 07,Trigo,20.17,3.52,21.83,110.54,2592.7
2024-06-19,Talhão 02,Soja,27.23,0.0,27.7,155.66,2546.09
2024-06-19,Talhão 08,Milho,9.99,0.0,25.75,180.82,5807.18
2024-06-19,Talhão 01,Trigo,21.18,0.0,26.05,106.69,2163.07
2024-06-19,Talhão 01,Trigo,28.26,0.0,22.42,146.19,2706.62
2024-06-19,Talhão 07,Algodão,19.38,6.96,32.23,158.6,1807.02
2024-06-19,Talhão 02,Trigo,23.23,0.0,15.28,128.45,2595.71
2024-06-19,Talhão 02,Soja,18.88,0.0,21.13,151.72,2990.39
2024-06-19,Talhão 09,Trigo,23.96,0.0,24.8,95.13,1934.63
2024-06-20,Talhão 02,Algodão,20.02,1.51,29.14,226.98,2821.55
2024-06-20,Talhão 07,Algodão,16.74,0.0,28.53,155.41,1802.32
2024-06-20,Talhão 10,Soja,30.18,12.94,34.64,136.45,1972.72
2024-06-20,Talhão 06,Soja,31.5,2.07,29.41,168.48,2432.68
2024-06-20,Talhão 08,Milho,22.71,0.0,26.96,162.88,6641.29
2024-06-20,Talhão 09,Milho,16.25,0.0,28.6,156.77,6593.75
2024-06-20,Talhão 05,Soja,19.03,0.0,25.02,150.37,3338.01
2024-06-20,Talhão 07,Algodão,21.99,0.0,35.28,188.53,2147.44
2024-06-20,Talhão 09,Soja,17.49,0.0,24.8,169.06,3638.45
2024-06-20,Talhão 01,Trigo,31.14,22.75,21.58,89.67,1586.04
2024-06-21,Talhão 04,Trigo,21.63,0.0,17.05,118.26,2538.41
2024-06-21,Talhão 02,Milho,24.72,0.0,33.27,180.22,6802.38
2024-06-21,Talhão 01,Milho,19.37,0.0,36.8,174.67,6017.27
2024-06-21,Talhão 06,Milho,18.71,0.0,25.77,183.61,7572.0
2024-06-21,Talhão 08,Milho,28.32,0.22,31.08,196.45,6287.88
2024-06-21,Talhão 08,Trigo,16.04,3.81,21.81,158.01,3592.46
2024-06-21,Talhão 06,Algodão,12.55,0.0,23.69,192.14,1699.96
2024-06-21,Talhão 08,Trigo,21.06,5.88,20.26,108.82,2543.88
2024-06-21,Talhão 09,Soja,25.64,3.76,23.9,188.17,3230.89
2024-06-21,Talhão 06,Milho,22.19,0.0,26.48,182.45,7573.44
2024-06-22,Talhão 04,Soja,10.59,0.0,23.04,150.03,2688.22
2024-06-22,Talhão 08,Algodão,17.12,8.36,29.52,157.43,2033.13
2024-06-22,Talhão 09,Milho,16.72,0.0,37.93,162.16,5517.39
2024-06-22,Talhão 02,Trigo,12.85,5.39,20.52,132.64,2493.61
2024-06-22,Talhão 09,Milho,15.9,0.0,22.67,164.21,6282.96
2024-06-22,Talhão 01,Trigo,14.2,0.0,27.12,97.78,1638.13
2024-06-22,Talhão 02,Trigo,22.4,0.0,12.9,139.85,2774.96
2024-06-22,Talhão 04,Trigo,23.8,0.03,21.46,144.53,3451.95
2024-06-22,Talhão 10,Trigo,28.54,2.65,21.41,109.95,2042.53
2024-06-22,Talhão 06,Soja,22.33,0.0,24.13,137.77,2911.02
2024-06-23,Talhão 01,Algodão,28.78,4.56,35.04,204.16,1580.15
2024-06-23,Talhão 03,Soja,34.01,0.0,19.56,125.79,2056.0
2024-06-23,Talhão 07,Soja,13.66,0.0,20.79,147.81,2323.44
2024-06-23,Talhão 01,Trigo,18.15,0.0,18.6,103.86,2348.06
2024-06-23,Talhão 05,Milho,18.79,0.0,18.22,181.47,6298.95
2024-06-23,Talhão 02,Soja,22.0,0.0,22.37,161.95,3457.43
2024-06-23,Talhão 08,Soja,22.49,0.0,23.61,140.53,2788.95
2024-06-23,Talhão 08,Milho,16.21,0.0,32.98,182.89,7066.03
2024-06-23,Talhão 09,Milho,22.27,0.0,33.73,211.22,8061.44
2024-06-23,Talhão 07,Trigo,11.59,0.0,19.79,123.42,2257.98
2024-06-24,Talhão 08,Trigo,11.95,0.0,23.67,122.05,2091.96
2024-06-24,Talhão 05,Algodão,17.0,0.0,24.28,177.74,1898.46
2024-06-24,Talhão 09,Algodão,7.81,0.0,30.39,183.89,1885.48
2024-06-24,Talhão 02,Algodão,20.97,0.0,25.29,161.1,1703.02
2024-06-24,Talhão 03,Soja,21.17,0.0,23.9,185.18,3818.69
2024-06-24,Talhão 09,Soja,15.57,0.0,32.17,130.14,2424.48
2024-06-24,Talhão 04,Trigo,21.23,0.0,27.02,117.18,2609.32
2024-06-24,Talhão 03,Algodão,24.57,0.0,34.26,147.72,1894.51
2024-06-24,Talhão 03,Soja,15.4,0.0,20.64,139.43,2678.37
